Image Index,points_left_lung,points_right_lung
00003717_001.png,"[(456, 540), (482, 419), (515, 332), (529, 244), (508, 134), (440, 116), (350, 153), (235, 233), (199, 351), (168, 472), (163, 576), (137, 694), (137, 792), (113, 895), (115, 966), (156, 935), (203, 854), (252, 820), (322, 813), (383, 801), (437, 798), (444, 764), (442, 697), (448, 648), (457, 593)]","[(613, 407), (598, 345), (586, 287), (596, 222), (635, 138), (699, 121), (764, 152), (802, 191), (830, 263), (852, 329), (879, 414), (893, 515), (918, 610), (947, 716), (950, 796), (949, 887), (954, 937), (954, 977), (918, 992), (889, 956), (844, 922), (806, 851), (784, 781), (769, 742), (746, 710), (705, 653), (674, 574), (654, 534), (624, 505), (606, 479), (606, 436)]"
00003719_006.png,"[(235, 162), (195, 211), (172, 249), (161, 280), (133, 358), (128, 415), (140, 453), (163, 495), (216, 558), (282, 581), (362, 592), (385, 585), (399, 569), (395, 540), (400, 494), (410, 450), (422, 417), (436, 388), (438, 363), (438, 344), (438, 319), (445, 263), (456, 234), (454, 163), (454, 163), (445, 150), (385, 113), (355, 110), (306, 134), (235, 165), (232, 167)]","[(562, 161), (530, 182), (501, 249), (512, 262), (541, 275), (556, 292), (569, 332), (602, 372), (610, 411), (645, 496), (709, 576), (744, 629), (796, 684), (836, 699), (885, 699), (900, 665), (898, 618), (891, 565), (878, 508), (864, 442), (856, 379), (840, 303), (800, 204), (729, 139), (689, 128), (565, 159)]"
00003722_019.png,"[(118, 808), (191, 722), (255, 707), (373, 716), (402, 715), (448, 692), (432, 670), (425, 594), (429, 534), (442, 486), (451, 406), (455, 312), (458, 174), (406, 100), (360, 102), (304, 129), (216, 183), (152, 296), (123, 442), (108, 696), (107, 779), (119, 812)]","[(575, 144), (489, 224), (486, 270), (523, 324), (541, 331), (566, 341), (564, 370), (570, 416), (577, 452), (593, 490), (607, 528), (639, 570), (664, 597), (695, 634), (708, 640), (731, 660), (760, 688), (803, 706), (832, 711), (884, 705), (883, 661), (872, 593), (860, 541), (852, 484), (843, 397), (832, 351), (814, 303), (788, 251), (764, 215), (736, 187), (697, 159), (624, 119), (571, 149)]"
00003733_001.png,"[(77, 986), (133, 898), (149, 883), (194, 869), (219, 869), (248, 876), (272, 883), (334, 891), (359, 878), (372, 848), (388, 781), (401, 741), (421, 623), (424, 396), (448, 275), (456, 197), (427, 120), (368, 89), (319, 82), (278, 85), (225, 119), (184, 158), (120, 299), (111, 388), (108, 462), (94, 542), (85, 618), (76, 703), (59, 801), (54, 864), (46, 918), (45, 965), (65, 994), (81, 985)]","[(576, 75), (534, 98), (513, 145), (503, 197), (503, 232), (512, 290), (521, 317), (538, 357), (539, 360), (556, 378), (562, 383), (579, 411), (581, 447), (586, 482), (590, 511), (591, 562), (625, 656), (655, 684), (716, 750), (772, 807), (829, 862), (856, 879), (916, 918), (940, 950), (942, 948), (952, 933), (939, 881), (929, 842), (924, 792), (902, 681), (866, 561), (856, 470), (841, 343), (832, 295), (824, 231), (805, 189), (746, 112), (707, 87), (612, 68), (577, 79)]"
00003741_002.png,"[(386, 161), (357, 121), (332, 121), (282, 142), (205, 208), (169, 300), (147, 424), (131, 503), (103, 658), (102, 728), (121, 736), (155, 718), (209, 669), (249, 642), (324, 629), (360, 637), (402, 645), (430, 637), (441, 594), (444, 505), (452, 423), (463, 304), (452, 218), (397, 155)]","[(565, 167), (528, 204), (512, 256), (512, 306), (552, 349), (553, 384), (542, 414), (537, 459), (553, 519), (599, 560), (657, 589), (699, 656), (708, 690), (711, 728), (735, 782), (766, 810), (818, 849), (855, 868), (872, 855), (877, 797), (846, 700), (834, 601), (825, 527), (811, 373), (792, 303), (762, 238), (747, 206), (711, 151), (683, 135), (625, 132), (595, 135), (556, 164)]"
00003754_001.png,"[(128, 836), (154, 793), (202, 749), (257, 713), (293, 700), (339, 712), (390, 732), (450, 744), (451, 655), (463, 550), (490, 400), (503, 340), (533, 255), (546, 160), (535, 114), (443, 52), (395, 83), (302, 132), (230, 215), (181, 326), (166, 505), (144, 597), (117, 681), (91, 743), (91, 809), (125, 843)]","[(655, 91), (604, 288), (628, 319), (643, 389), (681, 465), (702, 526), (733, 600), (760, 643), (793, 700), (820, 735), (834, 749), (876, 777), (918, 834), (933, 858), (948, 878), (970, 873), (974, 831), (951, 723), (946, 656), (944, 549), (920, 400), (904, 344), (900, 281), (868, 187), (816, 111), (761, 73), (710, 60), (670, 89), (642, 126)]"
00003758_002.png,"[(155, 944), (163, 927), (177, 893), (190, 872), (233, 849), (260, 826), (353, 803), (411, 793), (461, 791), (482, 784), (501, 710), (501, 625), (492, 539), (509, 455), (510, 377), (515, 336), (521, 287), (507, 218), (499, 185), (484, 165), (394, 139), (364, 136), (304, 144), (212, 209), (185, 255), (168, 337), (159, 403), (145, 497), (144, 565), (139, 605), (120, 681), (105, 732), (103, 809), (99, 865), (99, 914), (119, 958), (132, 969), (151, 963), (165, 931)]","[(691, 123), (661, 141), (628, 172), (612, 202), (598, 255), (607, 302), (638, 355), (649, 421), (632, 459), (625, 551), (633, 573), (642, 588), (663, 613), (688, 631), (716, 664), (734, 709), (752, 735), (791, 791), (833, 824), (861, 849), (882, 880), (934, 908), (934, 932), (947, 890), (954, 765), (946, 725), (943, 565), (935, 469), (909, 347), (898, 257), (850, 198), (788, 156), (761, 136), (703, 128)]"
00003770_001.png,"[(78, 1022), (98, 993), (130, 972), (170, 960), (222, 949), (279, 949), (317, 983), (338, 989), (372, 957), (389, 840), (421, 715), (424, 647), (432, 476), (480, 403), (499, 307), (499, 274), (456, 209), (385, 206), (296, 213), (222, 279), (171, 382), (105, 503), (59, 692), (53, 850), (25, 934), (14, 980), (69, 1016)]","[(600, 236), (534, 265), (516, 324), (502, 379), (512, 445), (539, 456), (561, 466), (578, 487), (581, 531), (574, 580), (569, 627), (582, 670), (585, 704), (603, 775), (640, 825), (694, 862), (709, 878), (739, 921), (790, 1014), (803, 1022), (846, 1007), (861, 991), (878, 964), (887, 913), (873, 670), (851, 593), (783, 356), (740, 304), (703, 267), (576, 232)]"
00003770_002.png,"[(141, 676), (194, 625), (217, 612), (250, 597), (276, 587), (324, 580), (412, 593), (431, 597), (442, 584), (463, 541), (472, 484), (471, 423), (471, 368), (477, 324), (493, 272), (538, 114), (512, 61), (478, 41), (415, 31), (375, 31), (304, 68), (238, 134), (179, 237), (166, 451), (135, 561), (114, 613), (100, 658), (117, 675), (138, 678)]","[(722, 49), (703, 43), (655, 42), (583, 72), (557, 132), (567, 189), (583, 207), (616, 220), (641, 283), (638, 328), (634, 376), (643, 416), (667, 458), (700, 495), (720, 503), (754, 523), (772, 566), (806, 613), (846, 635), (891, 664), (928, 674), (957, 673), (973, 630), (960, 559), (946, 458), (929, 365), (902, 256), (864, 121), (815, 62), (775, 42), (717, 35)]"
00003771_000.png,"[(138, 691), (164, 664), (222, 614), (263, 596), (329, 588), (354, 588), (430, 588), (441, 547), (444, 500), (460, 440), (471, 381), (480, 332), (502, 233), (506, 166), (487, 96), (446, 87), (386, 87), (310, 118), (257, 186), (198, 256), (145, 382), (123, 466), (120, 542), (101, 605), (98, 650), (127, 690)]","[(643, 70), (594, 99), (553, 171), (538, 220), (546, 291), (584, 324), (629, 360), (653, 408), (703, 436), (752, 488), (800, 536), (818, 572), (851, 590), (958, 632), (971, 624), (971, 571), (957, 488), (936, 399), (912, 278), (862, 190), (831, 141), (756, 65), (660, 68), (648, 68)]"
00003778_000.png,"[(153, 801), (177, 765), (244, 736), (298, 725), (340, 724), (421, 714), (449, 679), (449, 635), (449, 560), (460, 504), (474, 472), (495, 409), (513, 361), (529, 272), (523, 239), (510, 193), (486, 162), (471, 158), (404, 143), (348, 162), (261, 211), (182, 383), (159, 470), (153, 567), (136, 646), (122, 702), (113, 743), (120, 795), (156, 803)]","[(719, 136), (673, 142), (583, 182), (580, 235), (588, 262), (601, 286), (610, 337), (640, 403), (618, 493), (663, 572), (722, 644), (736, 697), (762, 753), (799, 771), (874, 779), (901, 774), (922, 651), (923, 542), (923, 439), (904, 313), (880, 246), (851, 201), (778, 152), (704, 137)]"
00003787_002.png,"[(233, 739), (246, 728), (288, 701), (312, 696), (372, 699), (408, 728), (440, 751), (483, 755), (500, 658), (497, 550), (500, 496), (502, 402), (502, 346), (448, 254), (413, 231), (362, 221), (289, 249), (241, 348), (211, 450), (204, 599), (215, 667), (221, 723)]","[(596, 160), (566, 183), (543, 219), (526, 270), (537, 321), (567, 359), (585, 386), (591, 416), (591, 465), (606, 525), (645, 564), (697, 611), (729, 666), (757, 705), (776, 753), (792, 781), (815, 812), (836, 836), (846, 847), (847, 830), (847, 775), (838, 712), (815, 593), (791, 487), (779, 387), (773, 338), (729, 239), (680, 185), (644, 160), (596, 159)]"
00003789_000.png,"[(169, 794), (223, 727), (300, 686), (372, 685), (443, 722), (481, 748), (503, 750), (528, 727), (544, 492), (522, 411), (495, 261), (497, 194), (498, 104), (485, 51), (447, 37), (408, 49), (363, 93), (279, 136), (208, 340), (189, 428), (166, 645), (168, 776)]","[(633, 52), (601, 85), (591, 174), (594, 255), (603, 366), (624, 422), (684, 473), (733, 538), (748, 604), (762, 666), (783, 703), (860, 767), (885, 774), (899, 765), (901, 671), (887, 604), (860, 441), (826, 296), (806, 225), (760, 103), (700, 45), (653, 42), (636, 50)]"
00003789_002.png,"[(316, 857), (374, 818), (413, 804), (435, 804), (546, 804), (586, 786), (585, 708), (568, 626), (565, 536), (590, 442), (596, 406), (605, 359), (608, 298), (598, 269), (564, 242), (516, 243), (447, 286), (384, 367), (339, 476), (313, 577), (286, 645), (268, 775), (266, 837), (313, 866)]","[(712, 245), (649, 362), (649, 413), (659, 467), (690, 531), (744, 568), (790, 614), (823, 694), (856, 760), (900, 804), (951, 850), (972, 854), (981, 776), (973, 690), (969, 584), (947, 472), (905, 364), (853, 290), (794, 239), (751, 233), (709, 257)]"
00003794_000.png,"[(108, 857), (209, 756), (350, 763), (404, 725), (437, 599), (463, 360), (482, 196), (477, 116), (450, 54), (366, 60), (299, 92), (231, 207), (128, 361), (129, 529), (107, 653), (83, 738), (81, 815)]","[(621, 64), (563, 83), (539, 139), (534, 179), (544, 283), (573, 330), (582, 400), (601, 483), (624, 539), (673, 599), (757, 681), (767, 721), (830, 747), (856, 769), (900, 811), (931, 841), (948, 851), (962, 847), (959, 777), (941, 707), (876, 391), (811, 230), (708, 84), (628, 55)]"
00003801_002.png,"[(360, 124), (313, 141), (263, 178), (197, 274), (132, 392), (113, 493), (106, 573), (99, 631), (101, 692), (113, 725), (133, 727), (198, 678), (309, 647), (414, 648), (443, 655), (445, 579), (444, 531), (456, 467), (480, 416), (469, 364), (493, 310), (536, 174), (522, 146), (468, 120), (399, 115), (351, 127)]","[(623, 110), (590, 128), (548, 205), (548, 251), (587, 281), (587, 402), (635, 450), (689, 486), (713, 515), (758, 548), (780, 592), (789, 641), (812, 659), (876, 706), (895, 722), (934, 738), (956, 712), (942, 661), (911, 554), (879, 448), (863, 349), (820, 247), (779, 189), (734, 142), (676, 116), (625, 107)]"
00003822_001.png,"[(165, 768), (259, 690), (324, 679), (379, 688), (450, 698), (459, 692), (505, 652), (504, 597), (499, 536), (502, 445), (517, 305), (522, 274), (504, 202), (476, 170), (423, 160), (368, 171), (186, 343), (185, 444), (175, 508), (151, 660), (123, 756), (138, 779), (170, 773)]","[(668, 158), (619, 175), (571, 210), (540, 268), (538, 297), (559, 339), (568, 349), (576, 378), (572, 411), (565, 459), (572, 513), (667, 625), (676, 636), (704, 648), (711, 678), (734, 706), (784, 725), (845, 735), (882, 774), (926, 787), (939, 727), (919, 668), (902, 606), (891, 482), (886, 430), (876, 376), (843, 252), (825, 221), (785, 194), (725, 179), (667, 156)]"
00003834_000.png,"[(388, 40), (372, 55), (321, 98), (284, 148), (244, 213), (222, 278), (201, 404), (192, 460), (195, 575), (188, 589), (171, 693), (189, 726), (209, 699), (236, 670), (259, 639), (276, 621), (295, 599), (331, 584), (361, 575), (394, 584), (444, 614), (478, 634), (484, 634), (510, 603), (510, 566), (522, 445), (522, 365), (515, 273), (493, 164), (460, 55), (429, 45), (384, 42)]","[(614, 58), (548, 99), (540, 127), (532, 165), (530, 227), (557, 262), (574, 337), (572, 370), (580, 491), (647, 537), (687, 556), (726, 596), (755, 646), (764, 703), (809, 739), (876, 758), (917, 847), (944, 849), (950, 777), (945, 710), (931, 598), (880, 381), (845, 261), (761, 102), (648, 52), (618, 56)]"
00003837_002.png,"[(96, 792), (132, 698), (229, 633), (268, 638), (317, 651), (380, 628), (405, 467), (415, 389), (450, 275), (461, 184), (453, 130), (434, 78), (371, 57), (327, 56), (266, 85), (178, 132), (146, 219), (130, 324), (132, 388), (73, 479), (68, 538), (59, 615), (66, 699), (75, 761), (97, 778)]","[(656, 52), (617, 47), (582, 64), (528, 103), (510, 150), (497, 208), (513, 260), (531, 317), (543, 358), (565, 408), (595, 449), (620, 487), (653, 558), (668, 582), (688, 630), (710, 662), (734, 687), (762, 700), (800, 721), (866, 773), (902, 747), (900, 710), (875, 594), (851, 472), (826, 331), (800, 230), (778, 175), (714, 77), (665, 47)]"
00003837_008.png,"[(112, 675), (139, 639), (190, 612), (263, 605), (282, 626), (318, 640), (353, 601), (360, 536), (374, 452), (385, 391), (427, 295), (433, 243), (440, 153), (423, 124), (353, 80), (292, 79), (236, 104), (104, 336), (77, 520), (49, 667), (75, 703), (127, 671)]","[(621, 77), (526, 142), (491, 182), (487, 249), (509, 287), (514, 368), (549, 440), (598, 548), (618, 574), (694, 641), (732, 661), (803, 687), (844, 724), (864, 698), (857, 619), (819, 475), (816, 385), (782, 264), (764, 195), (716, 122), (674, 95), (612, 82)]"
00003838_000.png,"[(59, 785), (95, 729), (186, 694), (232, 684), (280, 677), (412, 686), (433, 656), (419, 602), (419, 533), (421, 468), (431, 394), (456, 295), (463, 246), (467, 180), (461, 140), (382, 78), (346, 72), (283, 90), (143, 129), (75, 222), (57, 329), (52, 402), (44, 473), (37, 543), (36, 600), (15, 668), (2, 740), (15, 787), (44, 792)]","[(715, 99), (660, 89), (624, 82), (578, 102), (490, 162), (483, 222), (510, 258), (522, 261), (552, 272), (557, 284), (547, 349), (556, 387), (573, 429), (642, 516), (675, 557), (698, 609), (738, 682), (789, 700), (891, 735), (912, 772), (932, 760), (931, 705), (906, 618), (909, 483), (909, 425), (887, 316), (840, 179), (785, 137), (711, 99)]"
00003839_001.png,"[(438, 127), (325, 148), (293, 214), (264, 261), (246, 329), (235, 413), (228, 496), (224, 566), (219, 618), (218, 687), (264, 729), (306, 735), (346, 735), (400, 735), (467, 745), (528, 754), (530, 689), (540, 588), (561, 496), (568, 447), (574, 324), (576, 229), (556, 196), (477, 130), (434, 130)]","[(722, 132), (661, 160), (599, 203), (572, 240), (578, 270), (601, 301), (631, 321), (632, 356), (626, 399), (635, 465), (641, 489), (663, 542), (715, 595), (725, 628), (743, 665), (775, 704), (808, 716), (857, 754), (878, 788), (907, 800), (930, 721), (897, 609), (901, 505), (900, 407), (901, 314), (878, 232), (851, 199), (751, 135), (664, 135)]"
00003843_000.png,"[(156, 889), (178, 869), (195, 845), (275, 814), (280, 814), (311, 816), (358, 829), (405, 845), (426, 843), (447, 813), (451, 751), (456, 661), (456, 547), (461, 502), (479, 355), (472, 279), (434, 232), (325, 215), (272, 262), (230, 315), (195, 368), (130, 514), (117, 659), (104, 748), (96, 858), (110, 901), (119, 901), (176, 881)]","[(596, 203), (524, 248), (501, 291), (487, 348), (507, 395), (531, 417), (560, 452), (567, 497), (571, 553), (571, 595), (591, 656), (618, 687), (682, 728), (708, 755), (771, 772), (805, 797), (865, 815), (891, 814), (901, 741), (876, 651), (858, 585), (803, 447), (778, 385), (709, 290), (639, 222), (591, 203)]"
00003856_000.png,"[(454, 88), (427, 92), (364, 119), (309, 165), (275, 221), (239, 266), (207, 319), (157, 439), (114, 566), (107, 627), (99, 668), (119, 697), (143, 700), (171, 681), (211, 638), (263, 638), (320, 649), (345, 662), (369, 660), (394, 599), (452, 440), (492, 347), (552, 224), (566, 160), (542, 109), (443, 92)]","[(690, 145), (632, 185), (606, 237), (606, 308), (629, 339), (633, 390), (622, 445), (602, 504), (606, 578), (636, 639), (671, 727), (682, 793), (711, 843), (736, 879), (756, 919), (786, 945), (832, 900), (841, 735), (860, 561), (863, 402), (840, 272), (733, 167), (691, 152)]"
00003867_010.png,"[(185, 771), (212, 547), (232, 445), (269, 341), (308, 300), (365, 275), (404, 270), (501, 302), (510, 339), (526, 392), (519, 466), (492, 687), (489, 739), (489, 827), (467, 876), (429, 876), (365, 895), (292, 933), (234, 947), (205, 941), (188, 870), (188, 845), (192, 769)]","[(663, 283), (625, 297), (559, 361), (562, 407), (569, 469), (593, 526), (600, 543), (623, 593), (648, 691), (676, 729), (727, 777), (751, 843), (769, 900), (790, 933), (807, 962), (830, 980), (853, 984), (871, 888), (865, 793), (857, 681), (857, 503), (828, 375), (785, 299), (661, 286)]"
00003867_012.png,"[(437, 101), (370, 96), (287, 121), (231, 257), (193, 406), (209, 524), (215, 616), (202, 745), (200, 808), (211, 863), (241, 879), (295, 839), (346, 814), (416, 784), (468, 762), (497, 739), (505, 623), (518, 505), (515, 448), (505, 265), (511, 184), (495, 125), (449, 101)]","[(695, 76), (644, 79), (596, 106), (580, 158), (580, 221), (616, 298), (625, 346), (652, 404), (652, 431), (672, 482), (716, 528), (748, 560), (804, 613), (840, 677), (870, 728), (912, 783), (931, 777), (930, 731), (888, 525), (861, 386), (852, 271), (828, 184), (789, 137), (744, 98), (680, 74)]"
00003868_001.png,"[(337, 78), (294, 100), (226, 188), (174, 297), (136, 488), (145, 605), (148, 714), (129, 818), (133, 952), (153, 996), (181, 958), (247, 871), (329, 846), (362, 844), (433, 826), (472, 774), (464, 671), (463, 608), (463, 422), (463, 351), (477, 252), (488, 148), (479, 75), (443, 52), (388, 56), (306, 87)]","[(599, 92), (575, 137), (541, 224), (540, 294), (560, 382), (569, 455), (593, 525), (629, 590), (663, 648), (708, 705), (760, 814), (796, 863), (848, 889), (854, 849), (825, 716), (816, 571), (820, 411), (815, 307), (792, 232), (747, 150), (708, 116), (668, 96), (632, 94), (596, 94)]"
00003868_006.png,"[(176, 777), (180, 561), (191, 329), (264, 150), (365, 81), (464, 85), (490, 137), (500, 249), (479, 394), (458, 490), (456, 564), (443, 692), (442, 744), (368, 786), (267, 808), (217, 815), (181, 802), (182, 773)]","[(628, 96), (587, 144), (577, 196), (577, 242), (591, 294), (597, 396), (583, 443), (593, 507), (613, 577), (645, 650), (766, 788), (785, 808), (814, 848), (833, 873), (853, 870), (857, 847), (854, 773), (834, 668), (853, 542), (856, 434), (860, 333), (834, 248), (801, 173), (740, 111), (699, 87), (668, 87), (619, 100)]"
00003875_000.png,"[(22, 818), (75, 771), (110, 758), (184, 744), (229, 733), (275, 729), (300, 730), (374, 722), (420, 684), (412, 650), (411, 608), (438, 525), (452, 460), (466, 386), (474, 332), (488, 283), (482, 176), (459, 130), (396, 81), (341, 81), (275, 78), (199, 106), (134, 139), (57, 196), (26, 276), (9, 361), (2, 610), (9, 715), (10, 803), (15, 832)]","[(708, 77), (637, 100), (570, 146), (550, 213), (536, 273), (537, 345), (562, 421), (593, 459), (609, 478), (667, 536), (694, 575), (704, 617), (718, 643), (731, 683), (751, 724), (803, 749), (853, 763), (913, 807), (965, 846), (1008, 857), (1019, 738), (1010, 658), (991, 593), (987, 538), (979, 428), (956, 351), (924, 213), (873, 145), (763, 86), (687, 79)]"
00003875_011.png,"[(90, 931), (117, 834), (152, 802), (214, 766), (275, 758), (317, 758), (374, 740), (410, 727), (449, 579), (450, 532), (451, 440), (460, 320), (470, 227), (471, 127), (420, 34), (355, 8), (141, 85), (133, 169), (80, 286), (80, 354), (72, 528), (46, 632), (36, 787), (18, 848), (29, 922), (60, 939), (85, 934)]","[(573, 48), (549, 99), (528, 203), (513, 285), (516, 394), (539, 473), (563, 515), (589, 544), (630, 587), (649, 630), (662, 712), (677, 776), (709, 809), (779, 840), (826, 887), (859, 920), (869, 931), (893, 925), (912, 848), (911, 775), (874, 534), (877, 323), (848, 197), (805, 76), (755, 5), (628, 30), (577, 42)]"
00003890_000.png,"[(312, 117), (232, 148), (196, 170), (136, 221), (115, 261), (83, 346), (72, 478), (54, 609), (24, 776), (42, 797), (61, 806), (80, 806), (115, 759), (148, 729), (200, 707), (250, 694), (298, 681), (338, 667), (381, 650), (406, 640), (425, 606), (417, 589), (415, 533), (419, 498), (447, 430), (457, 346), (466, 292), (471, 247), (471, 207), (474, 158), (469, 136), (450, 120), (424, 108), (368, 109), (303, 122)]","[(540, 116), (531, 140), (526, 174), (526, 212), (531, 232), (550, 242), (572, 248), (589, 280), (593, 337), (593, 382), (607, 413), (630, 445), (659, 484), (691, 520), (709, 557), (717, 570), (736, 638), (753, 675), (775, 692), (861, 712), (866, 720), (872, 725), (876, 729), (938, 806), (963, 765), (971, 708), (965, 657), (951, 636), (948, 462), (938, 314), (911, 261), (886, 212), (842, 149), (790, 115), (741, 97), (647, 76), (591, 82), (544, 120)]"
00003894_009.png,"[(415, 103), (360, 84), (277, 105), (230, 138), (194, 166), (147, 244), (104, 393), (84, 478), (78, 555), (68, 623), (62, 683), (57, 739), (56, 786), (83, 798), (84, 797), (103, 756), (137, 711), (204, 660), (261, 606), (313, 584), (343, 592), (369, 599), (408, 609), (448, 637), (466, 637), (481, 590), (477, 517), (471, 397), (465, 338), (455, 201), (447, 123), (402, 91)]","[(542, 327), (544, 434), (564, 489), (560, 545), (568, 600), (591, 626), (617, 628), (708, 639), (770, 659), (835, 694), (900, 755), (922, 764), (931, 757), (932, 714), (928, 665), (913, 585), (874, 475), (854, 386), (817, 285), (759, 187), (703, 156), (671, 148), (639, 146), (599, 151), (567, 169), (543, 213), (534, 257), (534, 298), (541, 332)]"
00003895_000.png,"[(497, 149), (453, 149), (406, 184), (352, 234), (325, 293), (300, 362), (285, 419), (267, 513), (255, 572), (245, 628), (246, 672), (242, 721), (239, 761), (234, 795), (240, 798), (250, 798), (283, 775), (310, 752), (368, 738), (416, 761), (473, 775), (489, 808), (500, 816), (520, 816), (532, 818), (548, 783), (557, 707), (558, 663), (561, 557), (560, 506), (560, 466), (560, 347), (563, 300), (567, 251), (565, 223), (546, 169), (505, 155)]","[(626, 164), (610, 189), (599, 243), (591, 334), (612, 412), (640, 460), (677, 516), (715, 572), (787, 692), (803, 738), (809, 778), (840, 857), (870, 894), (875, 899), (893, 866), (894, 812), (894, 686), (894, 578), (894, 514), (893, 368), (874, 330), (846, 232), (796, 177), (746, 154), (700, 146), (660, 146), (627, 170)]"
00003896_005.png,"[(359, 167), (313, 199), (256, 251), (232, 310), (194, 393), (192, 449), (187, 509), (185, 572), (167, 617), (153, 675), (147, 747), (142, 801), (164, 864), (168, 894), (193, 931), (208, 932), (295, 906), (320, 857), (362, 819), (443, 801), (466, 800), (527, 759), (527, 750), (524, 613), (520, 553), (526, 492), (535, 444), (556, 342), (563, 287), (563, 222), (556, 182), (546, 163), (514, 135), (423, 147), (348, 173)]","[(639, 142), (611, 178), (601, 216), (617, 249), (653, 271), (686, 283), (680, 345), (669, 392), (650, 461), (652, 516), (687, 562), (724, 602), (768, 647), (806, 698), (837, 733), (866, 780), (893, 816), (934, 861), (967, 887), (987, 896), (1012, 874), (1003, 820), (987, 747), (957, 638), (957, 599), (967, 524), (979, 439), (973, 323), (959, 291), (918, 198), (886, 157), (826, 135), (730, 119), (690, 116), (636, 144)]"
00003899_002.png,"[(414, 189), (410, 190), (377, 204), (340, 271), (312, 311), (292, 352), (274, 391), (244, 471), (236, 563), (223, 639), (203, 706), (198, 747), (210, 780), (218, 781), (235, 773), (260, 753), (289, 730), (319, 709), (331, 705), (374, 701), (425, 713), (452, 720), (523, 738), (535, 739), (543, 677), (542, 638), (533, 583), (527, 510), (527, 445), (527, 388), (530, 329), (530, 262), (517, 228), (482, 195), (427, 191), (402, 191)]","[(618, 179), (597, 209), (586, 253), (586, 310), (597, 374), (621, 440), (648, 507), (694, 579), (746, 659), (757, 683), (780, 735), (797, 767), (819, 793), (842, 812), (869, 835), (883, 852), (907, 872), (927, 875), (937, 828), (909, 715), (880, 595), (855, 484), (810, 340), (774, 270), (730, 220), (660, 182), (616, 182)]"
00003900_000.png,"[(306, 153), (242, 204), (207, 253), (163, 348), (133, 468), (119, 533), (103, 622), (102, 698), (105, 726), (112, 726), (128, 717), (149, 687), (204, 665), (246, 653), (272, 653), (302, 654), (327, 657), (366, 670), (417, 680), (450, 675), (459, 645), (449, 618), (450, 565), (451, 517), (452, 425), (454, 389), (490, 305), (499, 258), (504, 211), (491, 165), (477, 142), (452, 129), (408, 129), (341, 129), (292, 157)]","[(537, 139), (528, 158), (522, 194), (522, 220), (526, 258), (547, 282), (555, 289), (562, 295), (575, 308), (575, 333), (580, 364), (592, 410), (606, 448), (626, 477), (646, 503), (677, 537), (707, 573), (730, 608), (745, 649), (762, 681), (785, 704), (817, 730), (845, 757), (865, 779), (886, 779), (896, 752), (896, 699), (905, 634), (897, 575), (887, 508), (877, 460), (857, 357), (842, 301), (827, 259), (780, 189), (746, 152), (690, 128), (633, 120), (607, 118), (572, 125), (527, 140)]"
00003917_000.png,"[(313, 107), (239, 175), (197, 241), (171, 304), (156, 405), (146, 474), (146, 561), (161, 650), (168, 709), (177, 763), (187, 793), (207, 772), (214, 751), (258, 699), (289, 681), (334, 668), (380, 661), (467, 618), (450, 554), (436, 534), (432, 507), (434, 464), (441, 416), (456, 358), (471, 254), (490, 169), (486, 138), (477, 99), (433, 86), (388, 86), (353, 94), (311, 111)]","[(570, 100), (555, 129), (546, 153), (541, 178), (539, 212), (551, 232), (562, 242), (582, 258), (595, 267), (609, 302), (609, 324), (603, 361), (611, 409), (632, 442), (656, 469), (686, 506), (713, 539), (718, 563), (718, 593), (714, 622), (710, 654), (721, 680), (753, 693), (776, 695), (806, 717), (832, 742), (863, 771), (895, 791), (908, 773), (917, 757), (919, 726), (923, 627), (923, 590), (913, 555), (913, 490), (913, 404), (913, 359), (908, 288), (885, 227), (861, 189), (815, 138), (745, 94), (649, 71), (603, 83), (567, 101)]"
00003919_000.png,"[(313, 170), (276, 238), (250, 294), (227, 375), (191, 456), (177, 536), (150, 610), (118, 719), (107, 754), (91, 808), (89, 851), (109, 855), (113, 853), (151, 805), (199, 773), (225, 754), (249, 741), (315, 722), (323, 722), (365, 723), (382, 730), (458, 741), (472, 692), (468, 655), (503, 514), (505, 458), (510, 400), (515, 327), (517, 266), (511, 205), (488, 140), (439, 115), (379, 111), (340, 133), (300, 175)]","[(595, 139), (587, 171), (587, 217), (587, 243), (599, 278), (615, 295), (631, 320), (639, 354), (636, 415), (650, 489), (683, 540), (717, 586), (758, 624), (796, 673), (839, 722), (882, 759), (929, 799), (951, 825), (986, 836), (990, 819), (984, 754), (962, 675), (950, 551), (945, 504), (931, 452), (899, 338), (886, 278), (854, 206), (813, 137), (789, 115), (717, 86), (702, 85), (646, 95), (608, 128), (589, 153)]"
